typecode,refyear,reporteriso,reporterdesc,partneriso,partnerdesc,flowcode,cmdcode,cmddesc,qty,netwgt,cifvalue,fobvalue,primaryvalue,isreported
C,2012,GBR,United Kingdom,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,13828517140,0,13828517140,True
C,2012,GBR,United Kingdom,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,7265956039,7265956039,True
C,2012,USA,USA,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,150447022903,0,150447022903,True
C,2012,USA,USA,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,69971994968,69971994968,True
C,2012,GBR,United Kingdom,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,4800023622,0,4800023622,True
C,2012,GBR,United Kingdom,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,7249721805,7249721805,True
C,2012,USA,USA,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,5029335221,5029335221,True
C,2012,USA,USA,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,19405879335,0,19405879335,True
C,2012,GBR,United Kingdom,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,2523469905,2523469905,True
C,2012,GBR,United Kingdom,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,5975150918,0,5975150918,True
C,2012,USA,USA,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,40617368158,40617368158,True
C,2012,USA,USA,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,22897908459,0,22897908459,True
C,2012,GBR,United Kingdom,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,8744454577,8744454577,True
C,2012,GBR,United Kingdom,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,37848605010,37848605010,True
C,2012,USA,USA,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,215875039155,215875039155,True
C,2012,USA,USA,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,279957416737,0,279957416737,True
C,2012,GBR,United Kingdom,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,1697337168,1697337168,True
C,2012,GBR,United Kingdom,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,2506181762,0,2506181762,True
C,2012,USA,USA,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,42282528918,42282528918,True
C,2012,USA,USA,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,60997692665,0,60997692665,True
C,2012,GBR,United Kingdom,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,47729718178,0,47729718178,True
C,2012,NLD,Netherlands,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,1188742676,0,1188742676,False
C,2012,ARE,United Arab Emirates,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,1431916453,0,1431916453,True
C,2012,CHE,Switzerland,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,1470054941,0,1470054941,False
C,2012,SGP,Singapore,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,7026092451,0,7026092451,False
C,2012,SGP,Singapore,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,6537986979,6537986979,False
C,2012,ZAF,South Africa,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,0,3513615053,3513615053,False
C,2012,ZAF,South Africa,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,3344328583,3344328583,False
C,2012,IND,India,USA,USA,M,TOTAL,All Commodities,0.0,0.0,24105441322,0,24105441322,True
C,2012,IND,India,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,37170685936,37170685936,True
C,2012,SGP,Singapore,USA,USA,M,TOTAL,All Commodities,0.0,0.0,38690418264,0,38690418264,False
C,2012,SGP,Singapore,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,22415798726,22415798726,False
C,2012,ZAF,South Africa,USA,USA,M,TOTAL,All Commodities,0.0,0.0,0,7486817606,7486817606,False
C,2012,ZAF,South Africa,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,7820345342,7820345342,False
C,2012,ESP,Spain,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,763926190,0,763926190,False
C,2012,ESP,Spain,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,2852067364,2852067364,False
C,2012,ESP,Spain,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,7772121863,0,7772121863,False
C,2012,ESP,Spain,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,8054209465,8054209465,False
C,2012,IND,India,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,8100176978,8100176978,True
C,2012,ESP,Spain,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,4325013339,0,4325013339,False
C,2012,ESP,Spain,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,1479987598,0,1479987598,False
C,2012,ESP,Spain,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,1652236556,1652236556,False
C,2012,ESP,Spain,CHN,China,M,TOTAL,All Commodities,0.0,0.0,22898485733,0,22898485733,False
C,2012,ESP,Spain,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,4865557479,4865557479,False
C,2012,ESP,Spain,FRA,France,M,TOTAL,All Commodities,0.0,0.0,35170242737,0,35170242737,False
C,2012,ESP,Spain,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,47017178203,47017178203,False
C,2012,ESP,Spain,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,35990213694,0,35990213694,False
C,2012,ESP,Spain,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,30687956553,30687956553,False
C,2012,ESP,Spain,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,406355064,0,406355064,False
C,2012,ESP,Spain,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,1163787435,1163787435,False
C,2012,ESP,Spain,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,20756507356,0,20756507356,False
C,2012,ESP,Spain,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,21594898953,21594898953,False
C,2012,ESP,Spain,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,3800176994,0,3800176994,False
C,2012,ESP,Spain,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,2694401816,2694401816,False
C,2012,ESP,Spain,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,3609222875,3609222875,False
C,2012,IND,India,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,6636114602,0,6636114602,True
C,2012,ZAF,South Africa,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,1054459676,1054459676,False
C,2012,ZAF,South Africa,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,0,1078304254,1078304254,False
C,2012,ZAF,South Africa,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,0,7935278712,7935278712,False
C,2012,ZAF,South Africa,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,367021984,367021984,False
C,2012,SGP,Singapore,IND,India,M,TOTAL,All Commodities,0.0,0.0,12974298375,0,12974298375,False
C,2012,SGP,Singapore,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,11816212083,11816212083,False
C,2012,ZAF,South Africa,IND,India,M,TOTAL,All Commodities,0.0,0.0,0,4592188039,4592188039,False
C,2012,ZAF,South Africa,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,3749243311,3749243311,False
C,2012,IND,India,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,7797327222,0,7797327222,True
C,2012,IND,India,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,13552710810,13552710810,True
C,2012,ZAF,South Africa,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,0,1253482943,1253482943,False
C,2012,ZAF,South Africa,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,890985377,890985377,False
C,2012,IND,India,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,8034741276,0,8034741276,True
C,2012,IND,India,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,4973299934,4973299934,True
C,2012,SGP,Singapore,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,779950800,0,779950800,False
C,2012,SGP,Singapore,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,1483349520,1483349520,False
C,2012,ZAF,South Africa,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,0,404339813,404339813,False
C,2012,IND,India,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,1755633668,0,1755633668,True
C,2012,IND,India,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,2885979917,2885979917,True
C,2012,SGP,Singapore,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,4733390283,4733390283,False
C,2012,SGP,Singapore,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,16715842306,0,16715842306,False
C,2012,IND,India,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,35781393518,35781393518,True
C,2012,IND,India,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,37799114921,0,37799114921,True
C,2012,ZAF,South Africa,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,1664463755,1664463755,False
C,2012,ZAF,South Africa,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,0,805962836,805962836,False
C,2012,ESP,Spain,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,2065415663,0,2065415663,False
C,2012,SGP,Singapore,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,2243689553,2243689553,False
C,2012,IND,India,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,1170062558,1170062558,True
C,2012,IND,India,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,28718212982,0,28718212982,True
C,2012,ZAF,South Africa,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,928091287,928091287,False
C,2012,ZAF,South Africa,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,0,1234477166,1234477166,False
C,2012,SGP,Singapore,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,387117476,387117476,False
C,2012,SGP,Singapore,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,1011624355,0,1011624355,False
C,2012,SGP,Singapore,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,7110767039,0,7110767039,False
C,2012,ESP,Spain,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,1385709294,1385709294,False
C,2012,ESP,Spain,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,7369063980,0,7369063980,False
C,2012,ESP,Spain,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,4205328655,4205328655,False
C,2012,CHE,Switzerland,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,3679552074,3679552074,False
C,2012,ARE,United Arab Emirates,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,1806813063,0,1806813063,True
C,2012,ARE,United Arab Emirates,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,123092025,123092025,True
C,2012,CHE,Switzerland,CHN,China,M,TOTAL,All Commodities,0.0,0.0,11071996407,0,11071996407,False
C,2012,CHE,Switzerland,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,9927321782,9927321782,False
C,2012,ARE,United Arab Emirates,CHN,China,M,TOTAL,All Commodities,0.0,0.0,31897618111,0,31897618111,True
C,2012,ARE,United Arab Emirates,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,2184696547,2184696547,True
C,2012,CHE,Switzerland,FRA,France,M,TOTAL,All Commodities,0.0,0.0,24267756132,0,24267756132,False
C,2012,CHE,Switzerland,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,23400086846,23400086846,False
C,2012,ARE,United Arab Emirates,FRA,France,M,TOTAL,All Commodities,0.0,0.0,5876946098,0,5876946098,True
C,2012,ARE,United Arab Emirates,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,461090440,461090440,True
C,2012,CHE,Switzerland,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,64229852780,0,64229852780,False
C,2012,CHE,Switzerland,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,46777567030,46777567030,False
C,2012,ARE,United Arab Emirates,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,12029348095,0,12029348095,True
C,2012,ARE,United Arab Emirates,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,745542166,745542166,True
C,2012,CHE,Switzerland,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,2998396901,0,2998396901,False
C,2012,CHE,Switzerland,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,16179611794,16179611794,False
C,2012,ARE,United Arab Emirates,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,259711954,259711954,True
C,2012,ARE,United Arab Emirates,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,9770892181,0,9770892181,True
C,2012,CHE,Switzerland,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,2954599330,2954599330,False
C,2012,CHE,Switzerland,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,883137818,0,883137818,False
C,2012,ARE,United Arab Emirates,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,401261698,401261698,True
C,2012,ARE,United Arab Emirates,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,13678155668,0,13678155668,True
C,2012,CHE,Switzerland,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,1304186262,0,1304186262,False
C,2012,CHE,Switzerland,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,7647770066,7647770066,False
C,2012,ARE,United Arab Emirates,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,557063576,557063576,True
C,2012,ARE,United Arab Emirates,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,7785178597,0,7785178597,True
C,2012,CHE,Switzerland,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,17902264286,17902264286,False
C,2012,CHE,Switzerland,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,27704087567,0,27704087567,False
C,2012,ARE,United Arab Emirates,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,4564974631,4564974631,True
C,2012,ARE,United Arab Emirates,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,1863672873,0,1863672873,True
C,2012,CHE,Switzerland,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,5045648343,0,5045648343,False
C,2012,CHE,Switzerland,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,1457764015,1457764015,False
C,2012,ARE,United Arab Emirates,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,108652791,108652791,True
C,2012,CHE,Switzerland,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,2509173294,2509173294,False
C,2012,ESP,Spain,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,14516444020,0,14516444020,False
C,2012,ESP,Spain,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,8976827785,8976827785,False
C,2012,ESP,Spain,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,9124887998,0,9124887998,False
C,2012,ESP,Spain,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,425150289,425150289,False
C,2012,ESP,Spain,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,10388227788,0,10388227788,False
C,2012,ESP,Spain,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,3793393880,3793393880,False
C,2012,ESP,Spain,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,7788263413,0,7788263413,False
C,2012,ESP,Spain,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,2123909038,2123909038,False
C,2012,ESP,Spain,IND,India,M,TOTAL,All Commodities,0.0,0.0,3601151768,0,3601151768,False
C,2012,ESP,Spain,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,1619693883,1619693883,False
C,2012,ESP,Spain,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,496164703,0,496164703,False
C,2012,ESP,Spain,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,1080976969,1080976969,False
C,2012,ESP,Spain,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,1095556013,0,1095556013,False
C,2012,ESP,Spain,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,1359814377,1359814377,False
C,2012,ESP,Spain,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,3407313448,0,3407313448,False
C,2012,ESP,Spain,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,5949310774,5949310774,False
C,2012,ESP,Spain,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,296632152,0,296632152,False
C,2012,CHE,Switzerland,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,2116438505,0,2116438505,False
C,2012,ARE,United Arab Emirates,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,3925261299,3925261299,True
C,2012,ARE,United Arab Emirates,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,3479347264,0,3479347264,True
C,2012,CHE,Switzerland,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,5318380721,5318380721,False
C,2012,CHE,Switzerland,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,8484276046,0,8484276046,False
C,2012,ARE,United Arab Emirates,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,365219057,365219057,True
C,2012,ARE,United Arab Emirates,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,2735290445,0,2735290445,True
C,2012,ARE,United Arab Emirates,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,2310307760,0,2310307760,True
C,2012,CHE,Switzerland,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,827250076,0,827250076,False
C,2012,ESP,Spain,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,11596503498,11596503498,False
C,2012,ESP,Spain,USA,USA,M,TOTAL,All Commodities,0.0,0.0,12701791363,0,12701791363,False
C,2012,ESP,Spain,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,18309886836,18309886836,False
C,2012,ESP,Spain,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,13456547904,0,13456547904,False
C,2012,ESP,Spain,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,1948471876,1948471876,False
C,2012,CHE,Switzerland,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,3271718713,3271718713,False
C,2012,MEX,Mexico,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,288176389334,288176389334,True
C,2012,MEX,Mexico,USA,USA,M,TOTAL,All Commodities,0.0,0.0,0,185683874982,185683874982,True
C,2012,KOR,Rep. of Korea,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,58806901088,58806901088,True
C,2012,CHN,China,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,177832335544,0,177832335544,True
C,2012,CHN,China,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,151626580721,151626580721,True
C,2012,CAN,Canada,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,0,6377843074,6377843074,True
C,2012,CAN,Canada,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,3717990343,3717990343,True
C,2012,CHN,China,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,168728402319,0,168728402319,True
C,2012,CHN,China,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,87673764182,87673764182,True
C,2012,CAN,Canada,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,0,25535745171,25535745171,True
C,2012,CAN,Canada,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,5391279628,5391279628,True
C,2012,CHN,China,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,9161024573,0,9161024573,True
C,2012,CHN,China,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,27517962691,27517962691,True
C,2012,CAN,Canada,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,0,3550750148,3550750148,True
C,2012,CAN,Canada,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,4562424303,4562424303,True
C,2012,CHN,China,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,8703962287,0,8703962287,True
C,2012,CHN,China,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,58898784960,58898784960,True
C,2012,CAN,Canada,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,10350578329,10350578329,True
C,2012,CAN,Canada,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,0,2007851789,2007851789,True
C,2012,CHN,China,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,1273793010,0,1273793010,True
C,2012,CHN,China,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,9296312849,9296312849,True
C,2012,CAN,Canada,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,0,995383187,995383187,True
C,2012,CAN,Canada,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,1653352421,1653352421,True
C,2012,CHN,China,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,44138278872,0,44138278872,True
C,2012,CHN,China,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,44056551091,44056551091,True
C,2012,CAN,Canada,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,0,2851533965,2851533965,True
C,2012,CAN,Canada,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,1386440563,1386440563,True
C,2012,CHN,China,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,54861126276,0,54861126276,True
C,2012,CHN,China,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,18452900814,18452900814,True
C,2012,CAN,Canada,IND,India,M,TOTAL,All Commodities,0.0,0.0,0,2858998118,2858998118,True
C,2012,CAN,Canada,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,2362840617,2362840617,True
C,2012,CHN,China,IND,India,M,TOTAL,All Commodities,0.0,0.0,18797190537,0,18797190537,True
C,2012,CHN,China,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,47677451834,47677451834,True
C,2012,CAN,Canada,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,327392209,327392209,True
C,2012,CAN,Canada,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,0,15038600523,15038600523,True
C,2012,CHN,China,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,25656013136,25656013136,True
C,2012,CHN,China,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,16064755279,0,16064755279,True
C,2012,CAN,Canada,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,2040683664,2040683664,True
C,2012,CHN,China,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,84568208584,0,84568208584,True
C,2012,CHN,China,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,37734919542,37734919542,True
C,2012,CAN,Canada,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,0,1723264217,1723264217,True
C,2012,CAN,Canada,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,2309587385,2309587385,True
C,2012,CHN,China,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,9964753730,0,9964753730,True
C,2012,CHN,China,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,16376700347,16376700347,True
C,2012,CAN,Canada,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,0,3971087658,3971087658,True
C,2012,CAN,Canada,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,2608246191,2608246191,True
C,2012,CHN,China,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,52281126771,0,52281126771,True
C,2012,CHN,China,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,33413633342,33413633342,True
C,2012,CAN,Canada,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,0,3380585388,3380585388,True
C,2012,CHN,China,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,23209147824,0,23209147824,True
C,2012,CHN,China,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,28125194109,28125194109,True
C,2012,CAN,Canada,CHN,China,M,TOTAL,All Commodities,0.0,0.0,0,50764771704,50764771704,True
C,2012,CAN,Canada,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,19383182171,19383182171,True
C,2012,CHN,China,CHN,China,M,TOTAL,All Commodities,0.0,0.0,142929912976,0,142929912976,True
C,2012,CAN,Canada,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,1709322846,1709322846,True
C,2012,CAN,Canada,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,0,5228623431,5228623431,True
C,2012,CHN,China,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,323445330291,323445330291,True
C,2012,CHN,China,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,17895803904,0,17895803904,True
C,2012,CAN,Canada,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,2466403977,2466403977,True
C,2012,CAN,Canada,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,0,279845363,279845363,True
C,2012,CAN,Canada,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,0,1425840117,1425840117,True
C,2012,CHN,China,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,69212732296,69212732296,True
C,2012,CAN,Canada,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,3400976383,3400976383,True
C,2012,CAN,Canada,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,0,14310174700,14310174700,True
C,2012,CHN,China,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,27195962720,27195962720,True
C,2012,CHN,China,FRA,France,M,TOTAL,All Commodities,0.0,0.0,24124459639,0,24124459639,True
C,2012,CAN,Canada,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,3384794910,3384794910,True
C,2012,CAN,Canada,FRA,France,M,TOTAL,All Commodities,0.0,0.0,0,5020415248,5020415248,True
C,2012,CHN,China,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,91933080631,0,91933080631,True
C,2012,CAN,Canada,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,896925435,896925435,True
